"Brand","Model","KM Driven","Km/L","Range (Electric)","Gear","Motor Specs","Price","GPS","Trailer Hitch","4WD","Parkingsensor","Cruise Control","Antispin","ESP","El-Sæder","Leather Interior","Glass Roof","Headup Display","Isofix","Klimaanlæg","Regnsensor","Soltag","Sports Package","Seatwarmer","Xenon Lights","Non-Smoker","One-Owner","Service OK","Nysynet","Demo Car","Partly Leather Interior","CVR/Engros","Full Leather","Adaptive Cruise Control","Link","Year","Fuel_Type","Horsepower"
"VW","ID4",52000,17.1,537,"Automatgear","El

150 kW

204 HK",264900,"Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4829159-brugt-vw-id4-pre",2020,"El",204
"VW","ID4",38000,17.1,537,"Automatgear","El

150 kW

204 HK",274900,"Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4828290-brugt-vw-id4-pre",2020,"El",204
"VW","ID3",17000,15.3,429,"Automatgear","El

150 kW

204 HK",204900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4825372-brugt-vw-id3-pre",2020,"El",204
"VW","ID4",36400,17.1,537,"Automatgear","El

150 kW

204 HK",269900,"Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4822178-brugt-vw-id4-pre",2020,"El",204
"VW","ID4",61000,17.1,537,"Automatgear","El

150 kW

204 HK",264900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4754529-brugt-vw-id4-pre",2020,"El",204
"VW","ID4",25000,NA,490,"Automatgear","El

150 kW

204 HK",279800,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","https://www.autouncle.dk/da/d/4816444-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID4",21000,16.7,361,"Automatgear","El

108 kW

148 HK",214900,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4748639-brugt-vw-id4-pre",2020,"El",148
"VW","ID3",21500,15.3,429,"Automatgear","El

150 kW

204 HK",209900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4777094-brugt-vw-id3-pre",2020,"El",204
"VW","ID.",150,20.6,423,"Automatgear","El

150 kW

204 HK",429900,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4831338-ny-vw-id-buzz-pre",2020,"El",204
"VW","ID4",40000,17.9,488,"Automatgear","El

219 kW

299 HK",314900,"Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4828297-brugt-vw-id4-pre",2020,"El",299
"VW","ID5",8000,16.9,517,"Automatgear","El

150 kW

204 HK",307900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4828294-brugt-vw-id5-pre",2020,"El",204
"VW","ID3",42000,15.3,429,"Automatgear","El

150 kW

204 HK",194900,"No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4825373-brugt-vw-id3-pre",2020,"El",204
"VW","ID3",40000,15.3,429,"Automatgear","El

150 kW

204 HK",194900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4817421-brugt-vw-id3-pre",2020,"El",204
"VW","ID4",32000,NA,511,"Automatgear","El

150 kW

204 HK",269900,"Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4829502-brugt-vw-id4-pro-performance",2020,"El",204
"VW","ID3",24000,15.5,424,"Automatgear","El

150 kW

204 HK",189900,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4825088-brugt-vw-id3-pro-performance-life",2020,"El",204
"VW","ID3",33000,15.5,426,"Automatgear","El

150 kW

204 HK",194900,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4824922-brugt-vw-id3-pro-performance-life",2020,"El",204
"VW","e-Golf",26000,NA,223,"Automatgear","El

100 kW

136 HK",139900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4753445-brugt-vw-e-golf-vii",2020,"El",136
"VW","e-Golf",27000,15.3,232,"Automatgear","El

100 kW

136 HK",144900,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4803578-brugt-vw-e-golf-vii",2020,"El",136
"VW","ID4",55,17.2,509,"Automatgear","El

219 kW

299 HK",359900,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","No","https://www.autouncle.dk/da/d/4735950-ny-vw-id4-el-gtx-4motion-299hk-5d-aut",2020,"El",299
"VW","ID5",10000,17.9,495,"Automatgear","El

219 kW

299 HK",349900,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4740753-brugt-vw-id5-el-gtx-4motion-299hk-5d-aut",2020,"El",299
"VW","ID4",51000,NA,490,"Automatgear","El

150 kW

204 HK",269900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4829226-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID4",14100,NA,531,"Automatgear","El

150 kW

204 HK",299990,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4664781-brugt-vw-id4-pro-performance",2020,"El",204
"VW","ID3",36600,NA,420,"Automatgear","El

150 kW

204 HK",189800,"Yes","No","No","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4802038-brugt-vw-id3-1st-plus",2020,"El",204
"VW","e-up!",19900,14.4,160,"Automatgear","El

61 kW

83 HK",129800,"No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4819510-brugt-vw-e-up",2020,"El",83
"VW","ID3",37000,15.3,429,"Automatgear","El

150 kW

204 HK",184900,"Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4833594-brugt-vw-id3-el-pro-performance-204hk-5d-aut",2020,"El",204
"VW","ID3",38000,15.3,429,"Automatgear","El

150 kW

204 HK",189900,"Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4833593-brugt-vw-id3-el-pro-performance-204hk-5d-aut",2020,"El",204
"VW","ID3",30000,15.3,429,"Automatgear","El

150 kW

204 HK",199900,"Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4833592-brugt-vw-id3-el-pro-performance-204hk-5d-aut",2020,"El",204
"VW","ID3",31000,15.3,429,"Automatgear","El

150 kW

204 HK",184900,"Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4833591-brugt-vw-id3-el-pro-performance-204hk-5d-aut",2020,"El",204
"VW","ID3",45000,15.3,429,"Automatgear","El

150 kW

204 HK",179900,"Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4833590-brugt-vw-id3-el-pro-performance-204hk-5d-aut",2020,"El",204
"VW","ID3",27000,15.5,424,"Automatgear","El

150 kW

204 HK",189900,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4833548-brugt-vw-id3-pro-performance",2020,"El",204
"VW","e-up!",31000,14.4,258,"Automatgear","El

61 kW

83 HK",124999,"Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4793168-brugt-vw-e-up-move-up",2020,"El",83
"VW","e-up!",24000,14.4,258,"Automatgear","El

61 kW

83 HK",124999,"Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4780095-brugt-vw-e-up-move-up",2020,"El",83
"VW","ID3",26000,15.5,424,"Automatgear","El

150 kW

204 HK",184999,"Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4803429-brugt-vw-id3-pro-performance",2020,"El",204
"VW","ID3",21000,15.5,424,"Automatgear","El

150 kW

204 HK",189999,"Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4803432-brugt-vw-id3-pro-performance",2020,"El",204
"VW","ID3",25000,15.5,424,"Automatgear","El

150 kW

204 HK",186999,"Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4803430-brugt-vw-id3-pro-performance",2020,"El",204
"VW","ID3",25000,15.5,424,"Automatgear","El

150 kW

204 HK",185999,"Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4827499-brugt-vw-id3-pro-performance",2020,"El",204
"VW","ID4",38000,NA,517,"Automatgear","El

150 kW

204 HK",269999,"Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","https://www.autouncle.dk/da/d/4832797-brugt-vw-id4-pro-performance",2020,"El",204
"VW","ID4",58000,NA,490,"Automatgear","El

150 kW

204 HK",259780,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4832688-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID3",13500,15.5,424,"Automatgear","El

150 kW

204 HK",194900,"Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4830730-brugt-vw-id3-pro-performance-1st-plus",2020,"El",204
"VW","ID4",57000,NA,490,"Automatgear","El

150 kW

204 HK",259900,"Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4830729-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID3",28000,15.5,424,"Automatgear","El

150 kW

204 HK",187700,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4830683-brugt-vw-id3-pro-performance",2020,"El",204
"VW","ID4",63000,NA,517,"Automatgear","El

150 kW

204 HK",259900,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4777893-brugt-vw-id4-pro-performance",2020,"El",204
"VW","e-up!",46000,14.4,260,"Automatgear","El

61 kW

83 HK",114900,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4824132-brugt-vw-e-up",2020,"El",83
"VW","ID4",89000,NA,514,"Automatgear","El

150 kW

204 HK",259900,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","https://www.autouncle.dk/da/d/4798705-brugt-vw-id4-pro-performance",2020,"El",204
"VW","ID3",21000,15.5,424,"Automatgear","El

150 kW

204 HK",189900,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4793703-brugt-vw-id3-pro-performance",2020,"El",204
"VW","ID3",16000,NA,422,"Automatgear","El

150 kW

204 HK",189900,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4726985-brugt-vw-id3-pro-performance-1st-plus",2020,"El",204
"VW","ID3",64000,NA,417,"Automatgear","El

150 kW

204 HK",199500,"Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","https://www.autouncle.dk/da/d/4829153-brugt-vw-id3-pro-performance-tech",2020,"El",204
"VW","ID.",13000,NA,409,"Automatgear","El

150 kW

204 HK",449900,"Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4828997-brugt-vw-id-buzz-style",2020,"El",204
"VW","ID4",12000,NA,476,"Automatgear","El

219 kW

299 HK",344700,"Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4711595-brugt-vw-id4-gtx-4motion",2020,"El",299
"VW","ID5",7000,NA,534,"Automatgear","El

150 kW

204 HK",329700,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4828833-brugt-vw-id5-pro-performance",2020,"El",204
"VW","ID4",23000,NA,490,"Automatgear","El

150 kW

204 HK",279800,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","https://www.autouncle.dk/da/d/4827771-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID4",26000,NA,490,"Automatgear","El

150 kW

204 HK",279800,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","https://www.autouncle.dk/da/d/4827770-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID4",25000,NA,490,"Automatgear","El

150 kW

204 HK",279800,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","https://www.autouncle.dk/da/d/4827769-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID4",27000,NA,490,"Automatgear","El

150 kW

204 HK",279800,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","https://www.autouncle.dk/da/d/4827768-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID.",14000,NA,409,"Automatgear","El

150 kW

204 HK",479900,"Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4825339-brugt-vw-id-buzz-style",2020,"El",204
"VW","ID4",6000,NA,531,"Automatgear","El

150 kW

204 HK",299900,"Yes","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4825084-brugt-vw-id4-pro-performance-life-plus",2020,"El",204
"VW","ID4",87000,NA,506,"Automatgear","El

150 kW

204 HK",274780,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","Yes","https://www.autouncle.dk/da/d/4824933-brugt-vw-id4-pro-performance-max",2020,"El",204
"VW","ID4",42000,NA,490,"Automatgear","El

150 kW

204 HK",264000,"Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4824926-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID4",22000,NA,506,"Automatgear","El

150 kW

204 HK",314780,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","Yes","https://www.autouncle.dk/da/d/4824083-brugt-vw-id4-pro-performance-max",2020,"El",204
"VW","ID3",30000,15.5,424,"Automatgear","El

150 kW

204 HK",187700,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4823532-brugt-vw-id3-pro-performance",2020,"El",204
"VW","ID4",43000,NA,517,"Automatgear","El

150 kW

204 HK",259700,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","https://www.autouncle.dk/da/d/4664981-brugt-vw-id4-pro-performance",2020,"El",204
"VW","ID4",8000,NA,531,"Automatgear","El

150 kW

204 HK",324700,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4822102-brugt-vw-id4-pro-performance",2020,"El",204
"VW","ID4",11000,NA,531,"Automatgear","El

150 kW

204 HK",307700,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4821940-brugt-vw-id4-pro-performance-life-plus",2020,"El",204
"VW","ID4",11000,NA,531,"Automatgear","El

150 kW

204 HK",307700,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes","No","Yes","https://www.autouncle.dk/da/d/4821939-brugt-vw-id4-pro-performance-life-plus",2020,"El",204
"VW","e-Golf",70000,15.3,232,"Automatgear","El

100 kW

136 HK",134500,"Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","https://www.autouncle.dk/da/d/4777522-brugt-vw-e-golf-vii",2020,"El",136
"VW","ID4",29000,NA,490,"Automatgear","El

150 kW

204 HK",259800,"Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","https://www.autouncle.dk/da/d/4820455-brugt-vw-id4-pro-performance-1st",2020,"El",204
"VW","ID3",32000,15.5,424,"Automatgear","El

150 kW

204 HK",189700,"Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No","Yes","https://www.autouncle.dk/da/d/4819422-brugt-vw-id3-pro-performance-life",2020,"El",204
