Brand,Model,KM Driven,Km/L,Range (Electric),Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-Sæder,Leather Interior,Glass Roof,Headup Display,Isofix,Klimaanlæg,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Fuel_Type,Horsepower
Hyundai,Kona,54000.0,14.0,305.0,Automatgear,137700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4796406-brugt-hyundai-kona-39-ev-advanced,2020,El,136.0
Hyundai,Kona,39000.0,14.0,305.0,Automatgear,136700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4796401-brugt-hyundai-kona-39-ev-advanced,2020,El,136.0
Hyundai,Kona,47000.0,16.0,449.0,Automatgear,171700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4781143-brugt-hyundai-kona-64-ev-trend,2020,El,204.0
Hyundai,Kona,71000.0,16.0,449.0,Automatgear,174700.0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4765249-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,49000.0,15.0,484.0,Automatgear,167700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4748026-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,39000.0,15.0,484.0,Automatgear,172700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4729146-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,54000.0,16.0,449.0,Automatgear,177700.0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4648819-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Ioniq,81000.0,12.0,280.0,Automatgear,124700.0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4831867-brugt-hyundai-ioniq-ev-trend,2020,El,120.0
Hyundai,Kona,37460.0,14.0,289.0,Automatgear,149900.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4682157-brugt-hyundai-kona-39-ev-trend,2020,El,136.0
Hyundai,Ioniq,4273.0,16.0,481.0,Automatgear,329800.0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4825218-brugt-hyundai-ioniq-5-58-ultimate,2020,El,217.0
Hyundai,Ioniq,14000.0,17.0,485.0,Automatgear,3210.0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4830017-brugt-hyundai-ioniq-5-electric-72-6-kwh-dynamiq-218hk-5d-aut,2020,El,218.0
Hyundai,Kona,13000.0,15.0,484.0,Automatgear,239900.0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4066310-brugt-hyundai-kona-64-ev-exclusive,2020,El,204.0
Hyundai,Ioniq,64032.0,16.0,481.0,Automatgear,299900.0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4803956-brugt-hyundai-ioniq-5-73-ultimate,2020,El,217.0
Hyundai,Ioniq,50000.0,16.0,400.0,Automatgear,247900.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4792448-brugt-hyundai-ioniq-5-pre,2020,El,170.0
Hyundai,Ioniq,14000.0,16.0,481.0,Automatgear,339800.0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4781543-brugt-hyundai-ioniq-5-73-uniq-relax,2020,El,217.0
Hyundai,Kona,37200.0,14.0,305.0,Automatgear,149900.0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4678021-brugt-hyundai-kona-pre,2020,El,136.0
Hyundai,Ioniq,20000.0,17.0,507.0,Automatgear,297900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4790116-brugt-hyundai-ioniq-5-electric-77-4-kwh-essential-229hk-5d-trinl-gear,2020,El,229.0
Hyundai,Ioniq,54000.0,17.0,485.0,Automatgear,299900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4786284-brugt-hyundai-ioniq-5-advanced,2020,El,217.0
Hyundai,Ioniq,105000.0,14.0,311.0,Automatgear,134900.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4811546-brugt-hyundai-ioniq-ev-trend,2020,El,136.0
Hyundai,Ioniq,27000.0,16.0,481.0,Automatgear,329900.0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4795843-brugt-hyundai-ioniq-5-73-ultimate,2020,El,217.0
Hyundai,Ioniq,72000.0,16.0,481.0,Automatgear,299900.0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4798703-brugt-hyundai-ioniq-5-73-ultimate,2020,El,217.0
Hyundai,Kona,16000.0,15.0,484.0,Automatgear,244900.0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4809496-brugt-hyundai-kona-64-ev-exclusive,2020,El,204.0
Hyundai,Kona,65000.0,15.0,484.0,Automatgear,199900.0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://www.autouncle.dk/da/d/4829357-brugt-hyundai-kona-64-ev-advanced,2020,El,204.0
Hyundai,Kona,20000.0,14.0,305.0,Automatgear,164700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4827050-brugt-hyundai-kona-39-ev-advanced,2020,El,136.0
Hyundai,Kona,17000.0,14.0,305.0,Automatgear,164700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4827049-brugt-hyundai-kona-39-ev-advanced,2020,El,136.0
Hyundai,Kona,60200.0,15.0,484.0,Automatgear,219900.0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4825277-brugt-hyundai-kona-64-ev-essential,2020,El,204.0
Hyundai,Ioniq,21000.0,16.0,481.0,Automatgear,309800.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4746867-brugt-hyundai-ioniq-5-73-essential,2020,El,217.0
Hyundai,Ioniq,25000.0,16.0,481.0,Automatgear,299000.0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4818884-brugt-hyundai-ioniq-5-73-techniq,2020,El,217.0
Hyundai,Ioniq,64000.0,16.0,481.0,Automatgear,279900.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4818432-brugt-hyundai-ioniq-5-73-advanced,2020,El,217.0
Hyundai,Kona,17000.0,14.0,305.0,Automatgear,159700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4790586-brugt-hyundai-kona-39-ev-essential,2020,El,136.0
Hyundai,Ioniq,26000.0,16.0,384.0,Automatgear,259800.0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4788678-brugt-hyundai-ioniq-5-58-essential,2020,El,170.0
Hyundai,Ioniq,6000.0,16.0,481.0,Automatgear,319800.0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4788677-brugt-hyundai-ioniq-5-73-essential,2020,El,217.0
Hyundai,Kona,22000.0,15.0,484.0,Automatgear,219700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4786783-brugt-hyundai-kona-64-ev-essential,2020,El,204.0
Hyundai,Ioniq,35000.0,18.0,481.0,Automatgear,349900.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4817980-brugt-hyundai-ioniq-5-uniq-awd,2020,El,325.0
Hyundai,Kona,25500.0,16.0,289.0,Automatgear,159900.0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4832686-brugt-hyundai-kona-39-ev-trend,2020,El,136.0
Hyundai,Kona,21000.0,14.0,305.0,Automatgear,159800.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4829522-brugt-hyundai-kona-39-ev-select,2020,El,136.0
Hyundai,Kona,19000.0,15.0,484.0,Automatgear,249800.0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4729788-brugt-hyundai-kona-64-ev-exclusive,2020,El,204.0
Hyundai,Ioniq,29000.0,16.0,481.0,Automatgear,289900.0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,https://www.autouncle.dk/da/d/4797275-brugt-hyundai-ioniq-5-73-essential,2020,El,217.0
Hyundai,Kona,22000.0,14.0,305.0,Automatgear,159800.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4813734-brugt-hyundai-kona-39-ev-select,2020,El,136.0
Hyundai,Kona,3000.0,15.0,484.0,Automatgear,274900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4775422-brugt-hyundai-kona-64-ev-advanced,2020,El,204.0
Hyundai,Ioniq,0.0,17.0,507.0,Automatgear,375000.0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4689628-ny-hyundai-ioniq-5-77-advanced,2020,El,229.0
Hyundai,Kona,45000.0,15.0,484.0,Automatgear,224900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4795225-brugt-hyundai-kona-el-advanced-204hk-5d-trinl-gear,2021,El,204.0
Hyundai,Kona,23000.0,15.0,484.0,Automatgear,249900.0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4790455-brugt-hyundai-kona-el-advanced-204hk-5d-trinl-gear,2022,El,204.0
Hyundai,Ioniq,7500.0,14.0,614.0,Automatgear,374900.0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4591831-brugt-hyundai-ioniq-6-77-advanced,2020,El,229.0
Hyundai,Ioniq,5000.0,14.0,614.0,Automatgear,379900.0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4767099-brugt-hyundai-ioniq-6-el-advanced-229hk-aut,2023,El,229.0
Hyundai,Ioniq,56000.0,12.0,280.0,Automatgear,159800.0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4313097-brugt-hyundai-ioniq-ev-trend,2020,El,120.0
Hyundai,Kona,60000.0,16.0,449.0,Automatgear,164700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4821802-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,64000.0,15.0,484.0,Automatgear,166700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,https://www.autouncle.dk/da/d/4820249-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,67000.0,16.0,449.0,Automatgear,176700.0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4820245-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,41500.0,16.0,449.0,Automatgear,172700.0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4806903-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,44000.0,16.0,449.0,Automatgear,169700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4805722-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,44000.0,15.0,484.0,Automatgear,173700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4799995-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,59000.0,15.0,484.0,Automatgear,172700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4796400-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,50000.0,15.0,484.0,Automatgear,173700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4796388-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,31000.0,15.0,449.0,Automatgear,184700.0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,https://www.autouncle.dk/da/d/4781146-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,69000.0,16.0,449.0,Automatgear,169700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,https://www.autouncle.dk/da/d/4781141-brugt-hyundai-kona-64-ev-trend,2020,El,204.0
Hyundai,Kona,49000.0,16.0,449.0,Automatgear,174700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4781138-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,59000.0,14.0,305.0,Automatgear,136700.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4741706-brugt-hyundai-kona-39-ev-advanced,2020,El,136.0
Hyundai,Kona,46000.0,15.0,449.0,Automatgear,179700.0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4734120-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,41000.0,16.0,449.0,Automatgear,177700.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,https://www.autouncle.dk/da/d/4675802-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Ioniq,14000.0,16.0,384.0,Automatgear,279900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4821035-brugt-hyundai-ioniq-5-58-dynamiq,2020,El,170.0
Hyundai,Ioniq,2000.0,16.0,507.0,Automatgear,384900.0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4754933-ny-hyundai-ioniq-5-77-ultimate,2020,El,229.0
Hyundai,Ioniq,2000.0,16.0,507.0,Automatgear,389900.0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4754932-ny-hyundai-ioniq-5-77-ultimate,2020,El,229.0
Hyundai,Kona,11000.0,15.0,484.0,Automatgear,259900.0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4681029-brugt-hyundai-kona-kona-el-advanced-204hk-5d-trinl-gearel-advanced-204hk-5d-trinl-gear,2020,El,204.0
Hyundai,Kona,38000.0,15.0,484.0,Automatgear,219900.0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4626722-brugt-hyundai-kona-kona-el-advanced-204hk-5d-trinl-gearel-advanced-204hk-5d-trinl-gear,2020,El,204.0
Hyundai,Ioniq,22000.0,14.0,311.0,Automatgear,169900.0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4803936-brugt-hyundai-ioniq-ev-premium,2020,El,136.0
Hyundai,Ioniq,2000.0,14.0,614.0,Automatgear,399900.0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4800374-ny-hyundai-ioniq-6-77-ultimate,2020,El,229.0
Hyundai,Ioniq,2000.0,18.0,481.0,Automatgear,419900.0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4729715-ny-hyundai-ioniq-5-77-ultimate-awd,2020,El,325.0
Hyundai,Ioniq,1000.0,17.0,507.0,Automatgear,349900.0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4797146-ny-hyundai-ioniq-5-electric-77-4-kwh-essential-229hk-5d-trinl-gear,2023,El,229.0
Hyundai,Ioniq,2000.0,17.0,507.0,Automatgear,344900.0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4577553-ny-hyundai-ioniq-5-77-essential,2020,El,229.0
Hyundai,Ioniq,2000.0,14.0,614.0,Automatgear,389900.0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4680910-ny-hyundai-ioniq-6-el-advanced-229hk-aut,2023,El,229.0
Hyundai,Kona,2000.0,15.0,484.0,Automatgear,299900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4634551-ny-hyundai-kona-64-ev-advanced,2020,El,204.0
Hyundai,Ioniq,17000.0,16.0,384.0,Automatgear,289900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4282573-brugt-hyundai-ioniq-5-58-dynamiq,2020,El,170.0
Hyundai,Kona,23000.0,15.0,449.0,Automatgear,214900.0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4657048-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,0.0,14.0,305.0,Automatgear,199800.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4066227-brugt-hyundai-kona-39-ev-xline,2020,El,136.0
Hyundai,Kona,0.0,14.0,305.0,Automatgear,199800.0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4066668-brugt-hyundai-kona-39-ev-xline,2020,El,136.0
Hyundai,Kona,6610.0,15.0,484.0,Automatgear,289900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4767126-brugt-hyundai-kona-el-advanced-204hk-5d-trinl-gear,2023,El,204.0
Hyundai,Ioniq,5000.0,17.0,507.0,Automatgear,369900.0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4767116-brugt-hyundai-ioniq-5-electric-77-4-kwh-advanced-229hk-5d-trinl-gear,2023,El,229.0
Hyundai,Kona,29000.0,16.0,449.0,Automatgear,212900.0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4767341-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,69600.0,16.0,449.0,Automatgear,204900.0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4596821-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,45000.0,16.0,449.0,Automatgear,214900.0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4640881-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,7000.0,15.0,484.0,Automatgear,259900.0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4724972-brugt-hyundai-kona-64-ev-essential,2020,El,204.0
Hyundai,Ioniq,3000.0,17.0,507.0,Automatgear,384900.0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4569711-brugt-hyundai-ioniq-5-77-ultimate,2020,El,229.0
Hyundai,Ioniq,35000.0,18.0,462.0,Automatgear,359900.0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4650742-brugt-hyundai-ioniq-5-73-ultimate-awd,2020,El,306.0
Hyundai,Ioniq,20000.0,17.0,507.0,Automatgear,339900.0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4825560-brugt-hyundai-ioniq-5-electric-77-4-kwh-essential-229hk-5d-aut,2020,El,229.0
Hyundai,Ioniq,26000.0,17.0,485.0,Automatgear,359800.0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,https://www.autouncle.dk/da/d/4303667-brugt-hyundai-ioniq-5-73-essential,2020,El,217.0
Hyundai,Kona,20000.0,14.0,305.0,Automatgear,154800.0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4829521-brugt-hyundai-kona-39-ev-style,2020,El,136.0
Hyundai,Ioniq,46500.0,14.0,311.0,Automatgear,184900.0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4794778-brugt-hyundai-ioniq-ev-premium,2020,El,136.0
Hyundai,Kona,60000.0,15.0,484.0,Automatgear,204900.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4594025-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,30000.0,15.0,484.0,Automatgear,219900.0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4584871-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,47000.0,15.0,449.0,Automatgear,204900.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4584656-brugt-hyundai-kona-64-ev-style,2020,El,204.0
Hyundai,Kona,51000.0,15.0,484.0,Automatgear,249900.0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4650504-brugt-hyundai-kona-64-ev-premium,2020,El,204.0
Hyundai,Kona,9000.0,15.0,484.0,Automatgear,299900.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4801489-brugt-hyundai-kona-el-ultimate-204hk-5d-trinl-gear,2022,El,204.0
Hyundai,Ioniq,8000.0,16.0,507.0,Automatgear,374900.0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4646240-brugt-hyundai-ioniq-5-77-advanced,2020,El,229.0
Hyundai,Ioniq,3000.0,16.0,507.0,Automatgear,394900.0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4797889-brugt-hyundai-ioniq-5-77-ultimate,2020,El,229.0
Hyundai,Ioniq,10000.0,16.0,507.0,Automatgear,389900.0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4780098-brugt-hyundai-ioniq-5-77-ultimate,2020,El,229.0
Hyundai,Ioniq,8000.0,16.0,507.0,Automatgear,389900.0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4753199-brugt-hyundai-ioniq-5-77-ultimate,2020,El,229.0
